CustomerID,Gender,Age,Tenure,SubscriptionType,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,LoginFrequency,SupportTickets,LastActiveDate,Churn
CUST100968,Female,59,66,Basic,Month-to-month,28.67,1894.44,Bank transfer,14,1.0,2026-07-24,No
CUST101596,Female,38,49,Standard,Month-to-month,45.93,2230.71,Credit card,10,1.0,2026-07-11,Yes
CUST100785,Male,39,3,Basic,Month-to-month,25.3,61.89,Credit card,7,1.0,2026-07-08,No
CUST101928,Female,61,44,Standard,Month-to-month,66.42,2928.23,Bank transfer,15,1.0,2026-07-30,No
CUST101680,Female,29,59,Premium,One year,90.56,5335.94,Credit card,14,0.0,2026-07-27,No
CUST100301,Male,63,27,Standard,Month-to-month,53.16,1409.92,E-check,16,0.0,2026-07-13,No
CUST100689,Female,31,24,Standard,One year,50.78,1193.06,Credit card,12,2.0,2026-05-23,No
CUST100812,Male,48,26,Standard,Two year,46.87,1194.57,Bank transfer,12,3.0,2026-07-17,No
CUST101061,Male,21,1,Premium,One year,76.26,37.08,Mailed check,15,0.0,2026-07-18,No
CUST100236,Female,30,60,Standard,Two year,50.67,3057.54,Mailed check,15,1.0,2026-07-31,No
CUST101115,Male,22,31,Basic,One year,27.06,816.42,Mailed check,11,1.0,2026-07-19,No
CUST101355,Female,34,58,Standard,One year,59.47,3445.26,E-check,12,1.0,2026-06-09,No
CUST100499,Female,57,71,Basic,One year,15.0,1057.05,Mailed check,18,2.0,2026-06-30,No
CUST101656,Female,21,14,Premium,Month-to-month,94.97,1379.95,Mailed check,15,2.0,2026-06-26,No
CUST101079,Male,58,21,Standard,Month-to-month,53.6,1128.87,Mailed check,12,0.0,2026-08-01,No
CUST101326,Male,45,44,Standard,Month-to-month,52.29,2275.89,E-check,12,3.0,2026-06-12,No
CUST100794,Male,47,7,Premium,Two year,101.36,686.22,Credit card,13,1.0,2026-07-28,No
CUST101924,Female,42,16,Basic,Month-to-month,35.35,564.24,Credit card,11,0.0,2026-07-16,No
CUST101765,Female,58,56,Basic,Month-to-month,17.96,1001.2,Mailed check,21,0.0,2026-07-19,No
CUST101932,Male,52,71,Basic,Month-to-month,15.0,1068.65,Bank transfer,9,1.0,2026-07-24,Yes
CUST100990,Female,26,12,Basic,Month-to-month,34.22,427.99,Bank transfer,8,0.0,2026-07-27,No
CUST101371,Male,58,57,Standard,Month-to-month,56.01,3183.39,Mailed check,12,3.0,2026-07-26,Yes
CUST100934,Female,21,8,Premium,Month-to-month,90.48,739.3,E-check,18,2.0,2026-06-26,No
CUST100387,Male,39,67,Premium,Month-to-month,87.26,5863.37,Credit card,8,1.0,2026-07-09,Yes
CUST101469,Male,31,12,Standard,Month-to-month,59.01,699.14,Bank transfer,14,1.0,2026-07-13,Yes
CUST100390,Male,20,23,Premium,Two year,91.71,2130.06,Bank transfer,13,0.0,2026-07-16,No
CUST100743,Male,68,25,Premium,Two year,96.61,2430.88,Bank transfer,12,0.0,2026-07-10,Yes
CUST100352,Male,69,63,Premium,Month-to-month,86.7,5409.28,Mailed check,11,0.0,2026-07-29,No
CUST101217,Female,32,20,Standard,Month-to-month,54.51,1108.83,Mailed check,11,3.0,2026-07-17,Yes
CUST100235,Female,65,11,Premium,One year,92.31,989.45,Bank transfer,3,1.0,2026-07-11,No
CUST101706,Male,23,48,Standard,One year,62.69,3052.31,Mailed check,17,2.0,2026-07-05,No
CUST100480,Female,25,36,Standard,Month-to-month,50.67,1801.93,Credit card,18,0.0,2026-07-31,No
CUST100567,Female,68,37,Basic,Month-to-month,16.02,641.96,Bank transfer,14,1.0,2026-07-07,No
CUST101140,Female,68,51,Standard,Two year,46.13,2357.46,Mailed check,20,0.0,2026-07-30,No
CUST101681,Female,47,13,Basic,Month-to-month,26.25,320.74,Bank transfer,12,2.0,2026-07-31,No
CUST101864,Female,58,51,Standard,One year,62.03,3158.39,Bank transfer,16,3.0,2026-05-19,No
CUST101565,Male,73,19,Basic,One year,39.44,799.08,E-check,18,0.0,2026-07-06,No
CUST100120,Female,47,58,Premium,Month-to-month,75.04,4346.25,Bank transfer,16,3.0,2026-07-06,No
CUST101982,Female,25,69,Standard,One year,69.89,4851.84,E-check,8,0.0,2026-08-01,No
CUST101024,Female,61,18,Basic,Month-to-month,34.59,616.75,Mailed check,18,1.0,2026-07-11,No
CUST101086,Male,61,58,Standard,Month-to-month,54.7,3166.53,E-check,12,3.0,2026-07-27,No
CUST101272,Male,60,46,Standard,Two year,50.14,2329.46,Bank transfer,15,0.0,2026-06-01,No
CUST100926,Male,32,71,Premium,Month-to-month,90.19,6416.37,Credit card,17,0.0,2026-07-09,No
CUST100515,Male,19,65,Basic,Month-to-month,15.0,974.65,E-check,15,1.0,2026-07-24,No
CUST100223,Female,28,63,Basic,Month-to-month,24.93,1593.05,E-check,12,3.0,2026-07-13,No
CUST101477,Female,53,37,Premium,Month-to-month,84.93,3115.48,Credit card,10,1.0,2026-07-06,Yes
CUST100613,Female,67,36,Standard,Two year,51.66,1873.92,Credit card,14,7.0,2026-07-17,Yes
CUST100843,Male,23,21,Basic,One year,37.6,773.17,Bank transfer,10,2.0,2026-07-14,No
CUST101245,Female,58,12,Standard,Month-to-month,58.15,721.37,Bank transfer,9,1.0,2026-07-29,No
CUST100052,Male,35,15,Basic,Two year,33.03,486.31,Credit card,12,1.0,2026-07-20,No
CUST101843,Male,68,14,Basic,Two year,33.42,450.43,E-check,8,2.0,2026-07-12,No
CUST100485,Female,58,7,Basic,Month-to-month,29.98,214.82,Mailed check,15,1.0,2026-07-22,Yes
CUST101933,Male,23,60,Basic,Month-to-month,19.65,1156.51,Bank transfer,9,1.0,2026-07-16,No
CUST100818,Female,58,53,Premium,Month-to-month,82.0,4322.37,Bank transfer,18,1.0,2026-07-24,No
CUST100155,Female,42,46,Premium,One year,102.25,4673.02,E-check,9,0.0,2026-07-19,No
CUST101366,Male,69,60,Premium,Two year,96.62,5792.99,E-check,16,1.0,2026-07-06,No
CUST100600,Male,29,46,Standard,Month-to-month,49.61,2271.09,Credit card,15,1.0,2026-06-30,No
CUST101602,Female,58,9,Standard,Month-to-month,41.51,370.77,Unknown,7,1.0,2026-07-31,No
CUST100248,Male,73,65,Basic,Month-to-month,17.52,1129.31,Mailed check,10,1.0,2026-07-21,No
CUST100761,Female,60,12,Premium,Month-to-month,91.66,1112.17,E-check,8,0.0,2026-06-21,No
CUST101827,Female,43,30,Standard,Month-to-month,54.22,1599.49,Mailed check,7,1.0,2026-07-20,No
CUST101130,Female,33,25,Standard,Two year,58.11,1463.86,Bank transfer,12,0.0,2026-07-16,No
CUST100542,Male,67,61,Standard,Month-to-month,70.43,4292.24,Mailed check,6,1.0,2026-07-03,No
CUST100793,Female,27,12,Standard,Month-to-month,44.41,510.08,Credit card,8,1.0,2026-07-01,No
CUST101141,Male,57,46,Premium,Two year,91.63,4212.97,Credit card,16,1.0,2026-07-29,No
CUST101455,Male,45,53,Basic,Month-to-month,30.77,1617.68,Bank transfer,15,2.0,2026-06-10,No
CUST100628,Male,59,37,Premium,One year,95.18,3525.4,Mailed check,17,0.0,2026-07-07,No
CUST100150,Male,63,44,Basic,Month-to-month,15.0,665.09,Bank transfer,11,0.0,2026-06-19,No
CUST101837,Female,40,66,Basic,Month-to-month,27.0,1761.51,Credit card,5,6.0,2026-06-16,No
CUST100291,Male,53,53,Standard,Month-to-month,47.42,2525.41,Mailed check,11,1.0,2026-07-20,No
CUST100381,Female,69,31,Standard,Month-to-month,51.44,1604.97,Credit card,12,0.0,2026-07-12,Yes
CUST100686,Female,27,36,Basic,One year,19.87,723.83,Credit card,12,1.0,2026-07-28,No
CUST101367,Female,65,47,Standard,Month-to-month,42.94,2022.25,E-check,14,2.0,2026-07-27,Yes
CUST101224,Male,35,31,Basic,Month-to-month,29.68,873.33,Credit card,15,1.0,2026-07-26,Yes
CUST100897,Female,22,56,Basic,Two year,31.14,1723.14,E-check,13,1.0,2026-07-12,Yes
CUST100854,Male,71,70,Basic,One year,21.08,1514.86,E-check,18,0.0,2026-07-16,No
CUST101071,Female,54,40,Standard,Month-to-month,41.19,1662.58,Mailed check,17,1.0,2026-06-28,Yes
CUST101999,Male,72,14,Basic,Month-to-month,26.96,352.18,Credit card,11,2.0,2026-06-30,No
CUST101527,Male,30,58,Basic,Month-to-month,26.11,1505.04,Credit card,17,0.0,2026-07-31,No
CUST101687,Male,65,31,Premium,Two year,89.05,2775.19,Mailed check,16,0.0,2026-07-20,No
CUST100891,Male,45,61,Basic,One year,15.0,923.84,Unknown,13,0.0,2026-07-14,No
CUST101756,Male,56,51,Premium,One year,81.06,4064.97,Mailed check,12,2.0,2026-07-21,No
CUST101364,Female,21,8,Standard,Month-to-month,51.29,414.68,Mailed check,14,2.0,2026-07-07,No
CUST100615,Male,68,16,Standard,Month-to-month,55.1,877.2,Mailed check,10,2.0,2026-07-26,Yes
CUST100154,Male,51,45,Premium,Month-to-month,86.24,3909.95,Bank transfer,17,1.0,2026-07-18,Yes
CUST101193,Female,39,67,Premium,Month-to-month,101.38,6807.59,Bank transfer,11,2.0,2026-07-28,Yes
CUST101713,Male,23,30,Basic,Month-to-month,30.82,940.65,E-check,8,3.0,2026-07-08,Yes
CUST101997,Male,28,7,Standard,One year,62.75,411.51,Bank transfer,11,1.0,2026-07-25,No
CUST101780,Female,47,55,Basic,One year,15.66,875.0,E-check,11,2.0,2026-07-30,No
CUST100322,Female,32,46,Premium,One year,81.94,3775.15,Bank transfer,12,2.0,2026-07-13,No
CUST101547,Male,19,39,Standard,One year,43.52,1701.27,Credit card,14,5.0,2026-07-28,Yes
CUST101282,Male,42,12,Standard,One year,57.45,664.21,Credit card,13,0.0,2026-07-08,No
CUST100082,Male,33,58,Standard,One year,62.0,3602.58,Mailed check,18,1.0,2026-07-23,No
CUST100512,Male,43,15,Basic,One year,32.39,473.37,Credit card,17,1.0,2026-07-21,No
CUST101526,Male,38,40,Standard,Two year,42.57,1714.03,Credit card,17,1.0,2026-08-01,No
CUST101970,Male,20,31,Premium,One year,91.59,2814.09,E-check,8,1.0,2026-07-28,No
CUST100929,Male,30,30,Basic,One year,34.23,1041.94,Mailed check,11,0.0,2026-07-29,No
CUST101632,Female,21,10,Standard,Month-to-month,52.93,551.67,Mailed check,10,1.0,2026-07-20,No
CUST101357,Male,66,61,Basic,One year,33.71,2096.11,Credit card,12,2.0,2026-07-26,No
CUST100010,Male,54,26,Standard,One year,52.77,1368.6,Mailed check,16,0.0,2026-07-23,No
CUST100831,Male,70,67,Basic,One year,17.14,1138.02,Credit card,10,0.0,2026-06-10,No
CUST100032,Female,38,27,Premium,Month-to-month,97.84,2617.76,Credit card,12,2.0,2026-07-20,No
CUST101515,Female,38,13,Basic,Month-to-month,31.73,411.98,E-check,20,0.0,2026-07-28,No
CUST100413,Male,41,55,Basic,Two year,15.0,812.72,Bank transfer,10,4.0,2026-07-27,No
CUST100580,Female,61,8,Standard,One year,50.11,367.04,Bank transfer,11,1.0,2026-07-27,No
CUST101406,Female,41,43,Basic,Month-to-month,15.39,674.07,Credit card,11,1.0,2026-07-20,Yes
CUST101550,Male,32,2,Basic,Month-to-month,39.13,73.13,Unknown,17,1.0,2026-07-10,No
CUST101628,Male,36,37,Standard,Two year,40.71,1501.53,Credit card,15,0.0,2026-07-24,No
CUST101906,Male,69,30,Premium,Two year,85.43,2552.95,E-check,17,1.0,2026-07-14,No
CUST100614,Female,66,41,Standard,Month-to-month,38.75,1585.52,Bank transfer,16,0.0,2026-07-01,Yes
CUST101045,Male,19,16,Standard,Month-to-month,55.49,889.4,Bank transfer,13,8.0,2026-07-24,Yes
CUST101402,Male,66,39,Premium,One year,84.88,3322.07,Credit card,16,0.0,2026-07-15,No
CUST101014,Male,36,16,Basic,Two year,19.39,296.09,Credit card,11,2.0,2026-06-19,No
CUST100089,Female,59,18,Premium,One year,90.23,1656.25,E-check,9,0.0,2026-07-23,Yes
CUST101700,Male,28,56,Basic,Month-to-month,15.0,838.44,Mailed check,11,2.0,2026-07-11,Yes
CUST100601,Female,66,22,Standard,One year,66.47,1457.91,E-check,11,3.0,2026-07-31,No
CUST101237,Female,18,40,Standard,One year,55.19,2247.36,E-check,5,0.0,2026-07-21,No
CUST101838,Female,43,23,Basic,Two year,15.74,366.39,E-check,11,1.0,2026-08-01,No
CUST100133,Male,18,34,Standard,Month-to-month,41.78,1444.52,Bank transfer,11,1.0,2026-07-02,No
CUST101370,Male,52,7,Premium,Two year,78.34,539.75,Bank transfer,7,0.0,2026-07-24,No
CUST100555,Female,58,29,Basic,One year,34.54,1044.41,Bank transfer,14,0.0,2026-05-17,No
CUST101031,Female,65,12,Standard,Month-to-month,57.96,707.43,Mailed check,12,2.0,2026-07-17,No
CUST101566,Male,20,7,Standard,Month-to-month,58.8,402.39,Mailed check,18,1.0,2026-05-09,No
CUST100320,Female,51,64,Basic,Month-to-month,19.2,1252.34,Mailed check,9,2.0,2026-07-25,No
CUST101771,Male,37,64,Basic,Month-to-month,21.95,1387.8,Credit card,19,1.0,2026-07-11,No
CUST101211,Female,20,11,Premium,One year,97.32,1071.22,Mailed check,13,1.0,2026-07-18,No
CUST101738,Male,36,60,Basic,Month-to-month,35.77,2143.83,Bank transfer,14,0.0,2026-07-19,No
CUST100634,Female,62,7,Standard,Month-to-month,48.12,316.79,Mailed check,11,0.0,2026-07-26,No
CUST100552,Male,39,52,Premium,Month-to-month,89.92,4668.39,Mailed check,19,1.0,2026-06-30,Yes
CUST101328,Female,22,2,Basic,One year,24.88,52.13,Bank transfer,9,2.0,2026-07-26,No
CUST101055,Male,66,48,Premium,Month-to-month,85.06,4071.95,Mailed check,12,3.0,2026-07-27,No
CUST101559,Male,61,53,Standard,One year,55.11,2896.45,E-check,11,2.0,2026-07-28,No
CUST100796,Male,35,42,Premium,Month-to-month,73.17,3044.84,Credit card,16,0.0,2026-07-19,Yes
CUST101718,Female,26,41,Standard,Month-to-month,49.81,2031.64,Mailed check,17,0.0,2026-07-23,No
CUST101264,Female,45,38,Premium,One year,76.8,2935.03,Bank transfer,9,2.0,2026-07-16,No
CUST101833,Male,38,25,Standard,Month-to-month,49.84,1243.47,Bank transfer,17,3.0,2026-07-21,No
CUST100174,Female,20,66,Basic,Month-to-month,25.99,1730.78,Bank transfer,9,0.0,2026-07-26,No
CUST100766,Male,37,32,Basic,Two year,27.74,902.79,Mailed check,19,1.0,2026-07-24,No
CUST100245,Female,46,48,Standard,Month-to-month,66.02,3148.8,Mailed check,12,2.0,2026-07-23,No
CUST101080,Male,56,66,Basic,Month-to-month,33.65,2233.83,Bank transfer,14,1.0,2026-07-08,No
CUST101737,Male,70,27,Standard,Two year,58.76,1605.46,E-check,8,1.0,2026-07-12,No
CUST100145,Male,54,8,Basic,Two year,19.45,152.98,Bank transfer,16,2.0,2026-07-04,No
CUST100090,Female,51,29,Standard,Month-to-month,47.53,1400.29,Credit card,12,2.0,2026-06-29,No
CUST101416,Male,30,66,Standard,Month-to-month,56.72,3729.19,E-check,13,0.0,2026-07-12,Yes
CUST100682,Male,40,41,Basic,One year,32.51,1330.48,E-check,14,1.0,2026-07-27,No
CUST100310,Female,62,23,Premium,One year,93.96,2157.11,Bank transfer,18,1.0,2026-07-05,No
CUST101383,Female,73,28,Premium,Two year,77.09,2165.04,E-check,10,0.0,2026-07-19,No
CUST100093,Female,30,13,Basic,Month-to-month,29.28,382.93,Credit card,14,1.0,2026-07-25,Yes
CUST101568,Male,36,39,Basic,Month-to-month,21.22,803.95,Bank transfer,10,1.0,2026-07-12,Yes
CUST100924,Male,28,53,Standard,One year,65.52,3449.11,E-check,11,5.0,2026-06-09,No
CUST101686,Female,36,24,Standard,Month-to-month,65.17,1557.53,Mailed check,9,0.0,2026-07-18,No
CUST101035,Female,45,18,Basic,Month-to-month,30.06,548.53,Mailed check,9,2.0,2026-07-29,No
CUST101400,Male,39,58,Standard,Month-to-month,61.54,3563.42,E-check,11,3.0,2026-07-19,No
CUST100243,Male,62,29,Standard,Two year,49.44,1422.1,Credit card,11,2.0,2026-07-17,No
CUST101111,Male,25,0,Basic,Month-to-month,23.95,0.0,Mailed check,12,2.0,2026-07-30,Yes
CUST100214,Male,42,16,Standard,One year,68.92,1076.1,Bank transfer,9,0.0,2026-06-20,No
CUST101984,Female,49,13,Standard,Two year,65.17,843.22,Credit card,12,1.0,2026-08-01,No
CUST101197,Male,29,37,Standard,One year,60.93,2282.72,Credit card,6,3.0,2026-06-11,No
CUST100998,Female,25,22,Premium,Month-to-month,92.49,2014.5,Bank transfer,11,1.0,2026-07-10,Yes
CUST100853,Male,41,59,Standard,Month-to-month,76.71,4557.49,Mailed check,13,3.0,2026-07-13,No
CUST100425,Male,70,54,Standard,Month-to-month,51.05,2778.12,Bank transfer,8,1.0,2026-07-29,No
CUST101763,Male,53,14,Standard,Month-to-month,69.85,967.91,E-check,13,2.0,2026-07-25,Yes
CUST101142,Female,71,62,Standard,One year,59.44,3698.15,E-check,13,2.0,2026-07-17,No
CUST101143,Male,22,68,Premium,One year,92.25,6295.82,Unknown,10,1.0,2026-05-23,No
CUST100226,Male,32,10,Basic,Month-to-month,38.11,355.46,Credit card,16,1.0,2026-06-01,No
CUST101627,Male,73,63,Basic,One year,31.75,1962.25,Bank transfer,16,0.0,2026-07-31,No
CUST100000,Male,64,15,Standard,One year,51.0,749.11,E-check,7,3.0,2026-07-25,No
CUST101418,Male,74,66,Basic,One year,39.09,2588.16,E-check,13,1.0,2026-07-25,No
CUST100401,Female,23,16,Basic,One year,29.76,498.42,Mailed check,11,1.0,2026-07-29,No
CUST101428,Female,22,52,Premium,Month-to-month,91.14,4741.82,E-check,9,2.0,2026-07-03,Yes
CUST101103,Male,19,27,Standard,Two year,47.5,1280.79,Credit card,12,1.0,2026-07-30,No
CUST100084,Male,59,37,Standard,Two year,64.41,2384.6,Mailed check,6,0.0,2026-07-29,No
CUST100162,Female,71,50,Standard,Month-to-month,50.17,2489.72,Mailed check,11,1.0,2026-07-21,No
CUST100114,Male,47,8,Standard,One year,54.65,446.08,Bank transfer,11,0.0,2026-07-27,No
CUST100670,Male,74,23,Basic,Month-to-month,15.0,367.63,Mailed check,8,1.0,2026-07-23,No
CUST101174,Male,38,55,Standard,Month-to-month,46.9,2604.43,Mailed check,10,2.0,2026-06-19,Yes
CUST101528,Female,38,53,Standard,One year,52.47,2796.2,Bank transfer,16,2.0,2026-07-31,Yes
CUST101518,Female,47,60,Premium,Month-to-month,82.36,4907.15,E-check,17,2.0,2026-07-30,No
CUST101392,Female,67,41,Standard,Month-to-month,54.12,2254.14,Bank transfer,10,2.0,2026-07-27,No
CUST100889,Male,19,68,Basic,Month-to-month,26.31,1747.88,Credit card,14,0.0,2026-06-24,No
CUST101501,Female,31,54,Basic,Two year,15.0,812.56,Credit card,11,2.0,2026-07-20,No
CUST100625,Female,53,1,Standard,One year,49.67,98.9,Bank transfer,12,1.0,2026-07-27,No
CUST101962,Female,35,14,Basic,Month-to-month,15.74,228.65,Mailed check,11,1.0,2026-07-24,No
CUST100952,Male,30,22,Basic,Two year,17.45,367.42,Credit card,12,1.0,2026-07-23,No
CUST100807,Male,63,65,Standard,Month-to-month,62.45,4037.23,E-check,10,0.0,2026-07-18,No
CUST100258,Female,36,1,Standard,Two year,55.67,28.8,Credit card,11,1.0,2026-07-09,No
CUST100624,Male,51,30,Basic,Two year,21.05,658.5,Bank transfer,11,2.0,2026-07-14,No
CUST100826,Male,58,34,Basic,Month-to-month,24.06,813.47,Credit card,9,1.0,2026-07-19,No
CUST100234,Female,54,60,Basic,One year,27.55,1599.92,Credit card,15,1.0,2026-07-31,No
CUST100135,Male,63,63,Premium,Month-to-month,86.93,5499.96,E-check,9,1.0,2026-07-25,Yes
CUST100616,Male,49,47,Basic,Month-to-month,22.43,1054.77,Bank transfer,7,1.0,2026-07-18,No
CUST101963,Female,59,18,Premium,Two year,91.19,1616.08,Bank transfer,11,1.0,2026-07-21,No
CUST100836,Male,21,19,Premium,Month-to-month,83.51,1622.86,Credit card,12,1.0,2026-07-28,No
CUST100842,Male,36,16,Standard,Month-to-month,46.77,734.16,Mailed check,13,2.0,2026-07-26,No
CUST100959,Male,48,5,Premium,Two year,83.23,445.32,Mailed check,16,1.0,2026-06-14,No
CUST100592,Male,27,36,Basic,Two year,28.37,1033.08,E-check,15,2.0,2026-07-11,Yes
CUST101314,Female,55,24,Standard,Month-to-month,51.57,1246.13,Mailed check,19,1.0,2026-07-31,No
CUST101525,Male,35,4,Premium,One year,90.05,358.65,Credit card,14,1.0,2026-07-08,No
CUST101291,Male,36,38,Basic,Month-to-month,20.27,757.53,E-check,9,2.0,2026-06-18,Yes
CUST100343,Female,73,68,Standard,Month-to-month,73.18,4976.04,E-check,11,1.0,2026-07-27,No
CUST101650,Male,74,21,Basic,Month-to-month,34.17,688.3,E-check,16,0.0,2026-07-04,Yes
CUST101576,Male,54,58,Basic,Month-to-month,27.73,1616.55,Bank transfer,13,0.0,2026-06-30,Yes
CUST100293,Female,31,35,Premium,Month-to-month,100.0,3484.49,Credit card,15,2.0,2026-07-20,No
CUST100364,Male,40,67,Premium,One year,82.99,5544.69,E-check,12,1.0,2026-07-17,No
CUST100178,Male,22,0,Premium,Two year,99.49,0.0,E-check,10,1.0,2026-07-14,No
CUST100659,Female,64,36,Basic,Month-to-month,34.19,1227.87,E-check,9,1.0,2026-07-10,Yes
CUST100996,Male,74,67,Standard,Month-to-month,43.47,2917.73,Mailed check,11,4.0,2026-06-18,No
CUST100014,Female,25,67,Premium,Month-to-month,83.99,5620.05,E-check,10,0.0,2026-07-28,Yes
CUST101110,Male,69,35,Standard,Month-to-month,51.6,1818.06,E-check,22,1.0,2026-07-13,Yes
CUST101394,Male,38,60,Basic,Two year,15.0,861.13,Credit card,18,0.0,2026-07-10,Yes
CUST100165,Male,62,28,Basic,Month-to-month,22.1,603.8,Mailed check,15,2.0,2026-07-19,Yes
CUST101881,Female,74,60,Premium,Month-to-month,74.4,4475.79,Bank transfer,8,1.0,2026-07-26,No
CUST101359,Male,38,59,Premium,Two year,93.3,5506.98,Mailed check,11,0.0,2026-07-10,No
CUST100059,Male,52,69,Standard,Month-to-month,59.45,4088.06,Mailed check,10,1.0,2026-07-28,No
CUST100709,Female,60,27,Standard,Month-to-month,56.07,1503.07,Credit card,11,3.0,2026-07-15,Yes
CUST100676,Female,18,27,Standard,Month-to-month,54.13,1435.1,Bank transfer,17,1.0,2026-07-07,No
CUST101378,Female,59,28,Premium,Month-to-month,89.46,2502.03,Mailed check,15,1.0,2026-07-20,Yes
CUST100780,Male,46,17,Standard,Month-to-month,39.72,658.47,Bank transfer,11,2.0,2026-07-18,Yes
CUST100424,Female,46,69,Basic,Month-to-month,15.0,1032.04,Bank transfer,8,0.0,2026-07-19,Yes
CUST100292,Male,19,17,Standard,Two year,46.3,801.39,Credit card,11,0.0,2026-07-26,Yes
CUST101065,Male,49,25,Standard,Month-to-month,54.0,1363.16,E-check,10,2.0,2026-07-26,No
CUST101792,Male,71,62,Basic,Month-to-month,27.88,1709.7,Credit card,12,4.0,2026-07-07,Yes
CUST100329,Female,49,42,Basic,Month-to-month,17.18,730.14,Credit card,11,1.0,2026-05-03,No
CUST100429,Female,63,14,Basic,Month-to-month,25.24,363.1,E-check,10,0.0,2026-08-01,No
CUST101012,Female,42,26,Basic,Month-to-month,25.33,651.67,Mailed check,18,0.0,2026-07-23,No
CUST100079,Female,30,8,Standard,Month-to-month,48.69,384.97,E-check,7,3.0,2026-07-13,No
CUST101052,Male,71,40,Standard,Month-to-month,58.48,2311.69,Credit card,11,0.0,2026-07-18,No
CUST100937,Male,69,16,Premium,Two year,95.77,1527.84,Credit card,13,1.0,2026-07-18,No
CUST100834,Male,58,57,Basic,Month-to-month,15.0,838.05,Bank transfer,12,0.0,2026-07-25,No
CUST100749,Female,67,37,Basic,Month-to-month,38.07,1407.64,Mailed check,16,0.0,2026-08-01,No
CUST100890,Male,23,52,Standard,Two year,55.32,2842.51,Mailed check,15,1.0,2026-07-26,No
CUST100254,Male,62,39,Basic,Month-to-month,28.49,1114.35,Mailed check,7,0.0,2026-07-29,Yes
CUST101813,Male,24,55,Standard,Two year,42.48,2340.69,E-check,16,5.0,2026-08-01,No
CUST101482,Female,71,54,Standard,Two year,49.49,2651.67,Credit card,15,0.0,2026-07-20,No
CUST101960,Female,63,6,Basic,Month-to-month,16.08,99.77,Bank transfer,15,1.0,2026-06-29,No
CUST101407,Male,62,10,Basic,Two year,28.52,318.07,Credit card,10,3.0,2026-07-24,No
CUST101337,Female,27,65,Basic,Two year,21.08,1343.75,Mailed check,11,2.0,2026-06-02,No
CUST101108,Female,40,48,Standard,Month-to-month,53.54,2528.72,Bank transfer,16,0.0,2026-07-19,Yes
CUST100136,Male,32,49,Premium,Month-to-month,94.64,4653.49,Credit card,13,4.0,2026-07-15,No
CUST101135,Male,33,41,Basic,Month-to-month,29.09,1220.09,Credit card,6,1.0,2026-06-28,Yes
CUST101218,Male,38,60,Basic,Two year,15.0,905.28,Mailed check,8,2.0,2026-06-20,No
CUST100852,Male,18,18,Premium,Month-to-month,85.17,1555.07,E-check,19,1.0,2026-07-29,No
CUST101202,Female,35,20,Basic,Month-to-month,23.77,459.21,Credit card,7,0.0,2026-07-14,Yes
CUST101887,Female,68,55,Basic,Month-to-month,22.8,1249.8,Bank transfer,17,2.0,2026-07-26,No
CUST100723,Male,23,56,Standard,Month-to-month,48.09,2748.29,Bank transfer,5,2.0,2026-06-11,Yes
CUST100859,Male,18,4,Standard,Month-to-month,51.28,213.79,E-check,15,1.0,2026-07-30,No
CUST100969,Male,59,14,Premium,Month-to-month,87.64,1261.69,Mailed check,21,3.0,2026-05-15,No
CUST100496,Male,37,45,Premium,Two year,94.46,4216.47,E-check,13,2.0,2026-07-16,No
CUST100950,Male,19,69,Standard,Month-to-month,65.71,4531.03,E-check,12,1.0,2026-07-15,Yes
CUST100805,Female,25,42,Basic,Month-to-month,17.11,730.01,Bank transfer,5,0.0,2026-07-20,No
CUST100129,Female,35,61,Basic,Two year,30.57,1856.42,Credit card,4,1.0,2026-06-29,No
CUST100337,Male,34,47,Standard,Month-to-month,66.76,3128.81,Bank transfer,10,1.0,2026-07-15,No
CUST101998,Male,63,23,Standard,Month-to-month,42.97,1014.48,Credit card,13,1.0,2026-07-28,Yes
CUST100608,Female,21,67,Standard,One year,45.05,3033.04,Credit card,11,0.0,2026-07-22,No
CUST101148,Male,18,60,Basic,Month-to-month,46.44,2786.09,Unknown,17,0.0,2026-07-29,No
CUST100195,Female,52,55,Standard,Month-to-month,50.4,2795.95,Credit card,19,0.0,2026-06-14,No
CUST101250,Male,51,16,Standard,Month-to-month,54.85,893.35,Credit card,14,2.0,2026-07-17,No
CUST101292,Female,26,25,Basic,One year,15.0,389.81,Mailed check,5,2.0,2026-07-24,No
CUST101979,Female,45,31,Standard,Month-to-month,53.29,1654.05,E-check,8,0.0,2026-07-23,No
CUST100909,Female,63,40,Basic,Two year,29.76,1164.93,Mailed check,14,1.0,2026-07-01,No
CUST100584,Female,36,67,Basic,Month-to-month,30.15,2010.01,E-check,13,0.0,2026-07-04,No
CUST100103,Female,66,70,Premium,Month-to-month,82.14,5768.52,Mailed check,11,3.0,2026-07-31,No
CUST101850,Male,67,49,Basic,Month-to-month,23.84,1166.96,Bank transfer,10,1.0,2026-07-20,No
CUST101869,Female,51,69,Basic,Month-to-month,30.61,2063.41,Mailed check,18,1.0,2026-07-19,No
CUST100719,Female,73,21,Basic,Month-to-month,15.0,351.31,Bank transfer,14,1.0,2026-06-06,Yes
CUST100884,Female,20,33,Premium,Two year,100.04,3275.77,Bank transfer,15,1.0,2026-07-28,No
